candidate_id,family,mode,model_kind,feature_set,parameters,mean_cv_rmsle,std_cv_rmsle,mean_cv_mae,mean_cv_rmse,mean_cv_smape,mean_cv_bias,elapsed_seconds
100,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5199359118428984,0.12528204169138957,37.882664257994406,55.67293789386536,0.3981682605668118,-22.51404601439292,0.39633783302269876
101,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.529666019200103,0.10417100414781298,39.516305083876084,57.040268247724015,0.4180701514557715,-25.08438458484713,0.4089623331092298
102,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5445756693509421,0.08821930227265824,40.975659431789914,59.17797413992764,0.4340675814674774,-27.128202569627465,0.4196074581705034
103,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5425932527950105,0.11359322003289885,41.804530333066865,60.40776409108739,0.430688776102187,-25.192732539175495,0.40839125006459653
104,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.566013459185563,0.12370638811208046,42.33440975665828,62.40463367118303,0.4225303558822094,-32.896684943624074,0.4502059589140117
105,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5511067912865374,0.1564087647931628,37.82107364024272,56.28607211554644,0.37308919944345803,-17.26806475634973,0.4358294999692589
106,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5265698435274481,0.14235262334087984,36.99418224788193,55.19782842562878,0.37986915684053596,-19.733099209669174,0.4155680420808494
107,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5187982744702765,0.12531710107507094,37.543690251436985,55.36521125327056,0.3941560825618675,-22.1981336629886,0.41459900001063943
108,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5251628914001127,0.10649189237557774,39.19026996422526,56.724320320508575,0.41423396366382265,-24.66316811630804,0.42547562485560775
109,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5755580457438373,0.06387332260176376,43.55064756830425,62.49259265967111,0.4595915376803095,-30.47777401411715,0.4229002909269184
110,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5363440985481985,0.13058483531856535,40.77383518838943,59.261075165746,0.4222805264559318,-23.744001340363212,0.41910649999044836
111,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5537157531983988,0.1371342460495136,40.82825685954827,59.76583857800227,0.4073959879901184,-29.831378199118646,0.4015688330400735
112,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5456050698076005,0.15577641057330768,37.84066591195161,56.51832738030547,0.3753007580831191,-17.93797904524767,0.397407750133425
113,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5246305258272815,0.13693334820086128,37.46870402024913,55.93176738466309,0.38747278292906584,-21.072927787465044,0.417571916943416
114,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5251469610914231,0.11343205368424854,38.807069318809276,56.81588737500013,0.4078571505395225,-24.207876529682412,0.394673208007589
115,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.542582504408434,0.08799768002361487,41.01900176894137,59.05029521937934,0.4326875448019237,-27.342825271899784,0.4484615831170231
116,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.673016783498965,0.04001310408969729,48.49750370713361,68.04496573616352,0.5128994344693932,-35.24057034181599,0.41124062496237457
117,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5236382839487722,0.1326757722039368,38.013988086119376,56.26776900622459,0.3954042825148496,-17.501722696418494,0.3973337921779603
118,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.543905219604711,0.1414261601742741,37.52821915707029,55.970559722152394,0.37604115195216115,-22.20683863262305,0.3958519578445703
119,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5412601032421432,0.15379627891932632,38.10518172919502,56.87797135199506,0.388051403796603,-18.890538310787438,0.37964604096487164
120,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5409675281847017,0.12643772796408168,38.74505295192827,57.14889931589945,0.4108771787577132,-22.978046318544575,0.3927778338547796
121,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5678543951878153,0.09558775047634674,41.30502156178638,59.26268181843462,0.44086117995517654,-27.06555432630172,0.38196620787493885
122,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.6122795870498241,0.06584745474074977,44.486106206615716,62.974326153429594,0.47284709675880615,-31.153062334058855,0.37931437510997057
